model	cluster	min_identicals	max_identicals	mean_identicals	min_max_k8	max_max_k8	mean_max_k8	min_cws	mean_cws	max_cws	sd_cws	min_eps	max_eps	mean_eps	sd_eps	size	deeper_than_noise	cw_tokens	cw_types	cw_ttratio	rel_size	"cluster == ""0"""	rel_no_noise	largest_clus	lemma	kNN_full	SIL_full	kNN_no_noise	SIL_no_noise	min_inner_dist	max_inner_dist	mean_inner_dist	sd_inner_dist	identical_n	identical_prop	min_outer_dist	max_outer_dist	mean_outer_dist	sd_outer_dist	cloud_type	Altocumulus	maincat	topFscore	top_Cw	model_cluster	medoid	pmi10	raw_co10	pmi4	raw_co4	raw_freq	entropy	model_entropy	max_freq	median_freq_necessary	n_necessary	mean_inner_necessary	mean_outer_necessary	mean_inner_cws	mean_outer_cws	mean_top_inner	mean_top_weighted	mean_inner_weighted	sum_freq	Fscore_necessary	top_precision	top_recall
herroepen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	1	0	1	0.15384615384615385	0.29092394906750496	0.5159179591261767	0.39929306591353925	1	2.769230769230769	5	1.1657505560686467	1.9069349705752867	2.7116865238184653	2.137603964421183	0.2118662123610281	13	1	36	21	0.5833333333333334	0.05603448275862069	FALSE	0.11711711711711711	0.3783783783783784	herroepen	0.9145299145299145	0.7949488960605943	0.9722222222222222	0.7949488960605943	0	0.5597709467505864	0.35236688083595413	0.14548942900174666	2	0.01282051282051282	0.29381257779022174	0.9998193649861999	0.7770783057915011	0.08624060158697536	Cumulus	No-AC	Mixed	1	verklaring/noun	2	herroepen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	3.91425	65	4.413351	43	40264	-0	0.6766697357158595	13	13	1	NA	0.8353142942105263	0.888215903952381	0.9108534799709161	0.8716970375	0.8710729934782608	0.8817352622222223	13	1	1	1
herroepen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	2	0	1	0.14285714285714285	0.22197929222769697	0.6866754875165781	0.4627523122425579	1	3.119047619047619	6	1.3471266794032573	1.6298026931228828	2.752845153415524	2.2562690089361044	0.351966712302886	42	1	131	54	0.4122137404580153	0.1810344827586207	FALSE	0.3783783783783784	0.3783783783783784	herroepen	0.7493386243386243	0.3623503211252219	0.921957671957672	0.3623503211252219	0	0.928687580106591	0.6069454413775065	0.1825553201937033	6	0.003484320557491289	0.18918529640255688	0.9893592322502442	0.7940268828074072	0.09405993207323109	Stratocumulus	No-AC	Mixed	0.6947368421052631	word/verb	2	herroepen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.92048335	281	1.4178036	186	3486710	0.6365141682948128	0.6766697357158595	33	23	2	0.7733387	0.8839082879411765	0.9240299714884695	0.9259591735524828	0.8926058458490566	0.8773394024489796	0.9100201288722455	46	0.5443381180223286	0.6226415094339622	0.7857142857142857
herroepen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	3	0	0	0	0.1874333186425362	0.7547126877819433	0.39847873525548694	1	2.5172413793103448	5	0.8289705171033533	1.5611539593188466	2.893759155791723	2.1808934893510985	0.3810893889272628	29	0.9310344827586207	73	40	0.547945205479452	0.125	FALSE	0.26126126126126126	0.3783783783783784	herroepen	0.7404214559386973	0.4368460327941095	0.8496168582375478	0.4458117336782939	0.008568436024859793	0.8832837833768152	0.512980261345887	0.1827067414160585	0	0	0.2917804472712082	0.9936916897448147	0.8052738657614349	0.08418310829247257	Stratocumulus	No-AC	Mixed	0.9285714285714286	beslissing/noun	2	herroepen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	3.9623656	101	4.446886	66	59799	-0	0.6766697357158595	26	2.5	4	0.8638749	0.8750912645070422	0.9092385684230769	0.9187126994459034	0.8975081241025641	0.8974174378723405	0.9032124754267651	32	0.2898664343786295	0.9629629629629629	0.896551724137931
herroepen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	4	0	1	0.21052631578947367	0.25546377193132375	0.6665370156931631	0.42497304887375287	1	2.789473684210526	6	1.228320776436091	1.7837093535356119	2.8595125837092628	2.289566892244488	0.3879417401408396	19	1	53	33	0.6226415094339622	0.08189655172413793	FALSE	0.17117117117117117	0.3783783783783784	herroepen	0.7324561403508771	0.3595307854308288	0.9210526315789473	0.3595307854308288	0	0.7762922522001685	0.4701368987010338	0.20051112655048067	4	0.011695906432748537	0.18918529640255688	0.9829737929570089	0.7630036448426878	0.08924881250343403	Stratocumulus	No-AC	Mixed	0.8235294117647058	uitspraak/noun	2	herroepen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	3.6529663	65	4.273897	49	52975	0.5146531654289292	0.6766697357158595	14	2	5	0.8105623120000001	0.8416322254444444	0.895404795965909	0.9124563916453591	0.8609543059375	0.8475718946153845	0.8793975078832547	22	0.31236633783948364	0.9333333333333333	0.7368421052631579
herroepen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	5	0	0	0	0.7054900692644469	0.7669294397825945	0.7334426043625577	1	2.75	4	1.0350983390135313	2.462732954115543	2.8910186135025917	2.676819522167979	0.17794155926216884	8	1	22	15	0.6818181818181818	0.034482758620689655	FALSE	0.07207207207207207	0.3783783783783784	herroepen	0.44791666666666663	0.17574482201345484	0.6215277777777777	0.19812228114332425	0.07847722020861347	0.7669294397825945	0.5643151819868445	0.17996458022153466	0	0	0.15217233412142828	0.9963129658330004	0.7666090413492594	0.09376000551403571	Cirrus	No-AC	Mixed	0.46153846153846156	heb/verb	2	herroepen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.39176244	191	0.14170098	60	4034811	0.37677016125643675	0.6766697357158595	6	3	3	0.7918919333333333	0.8322030780701755	0.8665729785714286	0.9115949532819044	0.7853724892857142	0.790429078125	0.8492797507467531	10	0.30484330484330485	0.3333333333333333	0.75
herroepen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0	0	1	0.056074766355140186	0.359955891682488	0.7748650966819639	0.5138716280875438	1	2.4766355140186915	7	1.176385529096001	2.8593369172201597	4.092395455666573	3.3382551810807795	0.315441814816037	107	0	265	188	0.7094339622641509	0.46120689655172414	TRUE	1	1	herroepen	0.635773624091381	-0.30795979852110944	NA	NA	0	0.9917541139540984	0.6782495249370911	0.1365128029214229	6	5.290072297654734e-4	0.1032760245883435	0.9727179786619283	0.6172450512527409	0.13512032306916968	Cirrostratus	No-AC	Mixed	0.1984732824427481	laat/adj	1	herroepen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	1.6713879	89	2.2040994	61	520541	0.6920549844608878	0.6766697357158595	13	1	63	0.8254239465130568	0.7873977300929615	0.8232416500642848	0.8130713128033571	0.8634247114973262	0.8505490746428571	0.8178900252475028	132	0.03581981379652541	0.5416666666666666	0.12149532710280374
herroepen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	1	0	1	0.11764705882352941	0.14392002479488553	0.4095844298674909	0.23924987408473586	1	2.588235294117647	5	1.227743027337753	1.761656045843125	2.6750442316902974	2.242673502113445	0.25859202570941453	17	1	44	28	0.6363636363636364	0.07327586206896551	FALSE	0.136	0.328	herroepen	0.7222222222222222	0.47226956207071713	0.9068627450980392	0.4733665996190958	0	0.5654230047266611	0.2718226878676188	0.11953567461416811	2	0.007352941176470588	0.20285210908025553	0.9727179786619283	0.6130562606466079	0.11896115008663727	Stratocumulus	No-AC	Mixed	0.8666666666666666	verklaring/noun	1	herroepen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	3.91425	65	4.413351	43	40264	-0	0.6766697357158595	13	1	5	0.524900685	0.7291296377500001	0.7467248712433862	0.8032631535194773	0.6289860744444444	0.6483628393548387	0.7207479781818181	18	0.26307283359914935	1	0.7647058823529411
herroepen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	2	0	1	0.2222222222222222	0.12620679571478433	0.40946521284715054	0.2582299037273701	1	2.611111111111111	5	1.0764432909959347	1.6826370880790524	2.8840838917713567	2.2976382049569475	0.31975402764392813	36	0.9444444444444444	94	57	0.6063829787234043	0.15517241379310345	FALSE	0.288	0.328	herroepen	0.8912037037037037	0.49358335606595033	0.9938271604938271	0.49358335606595033	0	0.6272233052106053	0.3424455902752397	0.11484197914438397	8	0.006349206349206349	0.17371466767209676	0.9573677377064223	0.5852633548097742	0.13006195225213943	Stratocumulus	No-AC	Mixed	0.5882352941176471	uitspraak/noun	1	herroepen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	3.6529663	65	4.273897	49	52975	0.6791932659915256	0.6766697357158595	15	2	12	0.6379025866666667	0.7678977108387097	0.7376657985651629	0.8031966279345811	0.6575299842857143	0.620485755443038	0.7111609639266717	41	0.14753465174859093	1	0.4166666666666667
herroepen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	3	0	0	0	0.08992116351631729	0.2952328279279093	0.17889335265361717	1	2.4516129032258065	4	0.722897396012249	1.5651342522369662	2.795631538191251	2.092047069015313	0.3419685047513595	31	1	76	37	0.4868421052631579	0.1336206896551724	FALSE	0.248	0.328	herroepen	0.8172043010752688	0.5780412981544555	0.9041218637992832	0.5816088545632822	0.030059690163776742	0.4133577434665304	0.22434808859203154	0.07548073721265888	0	0	0.1032760245883435	0.8986069329522448	0.5722846263168889	0.13273578902258185	Cumulus	No-AC	Mixed	0.896551724137931	beslissing/noun	1	herroepen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	3.9623656	101	4.446886	66	59799	-0	0.6766697357158595	26	15.5	2	0.24078953	0.694844511	0.795794062987988	0.8094537822141051	0.7218111641666667	0.6847487879999999	0.7625389768019006	31	0.5798548094373865	0.9629629629629629	0.8387096774193549
herroepen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	4	0	1	0.0975609756097561	0.13763959155988392	0.4994288038479655	0.28690747948136547	1	3.5853658536585367	6	1.377962440636492	1.7445814889609372	2.847517325871291	2.4426955320596213	0.34485666626186695	41	1	147	67	0.4557823129251701	0.17672413793103448	FALSE	0.328	0.328	herroepen	0.5752032520325203	0.2640797187457601	0.9044715447154471	0.3955387278382072	2.220446049250313e-16	0.7416467801439399	0.3744696367254023	0.1274174131843931	4	0.0024390243902439024	0.16133278419047437	0.9262076023176762	0.5775476338023262	0.12101383453195891	Cirrus	No-AC	Mixed	0.723404255319149	word/verb	1	herroepen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.92048335	281	1.4178036	186	3486710	0.4570445330375596	0.6766697357158595	34	5.5	8	0.6672171017857143	0.7587300471875	0.796165220850294	0.8151417657499034	0.7057298719696969	0.6907812373451327	0.7702158938857967	72	0.26594901792640285	0.6415094339622641	0.8292682926829268
herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0	0	0	0	0.31360310699792604	0.686801407607361	0.4457845398182039	3	8.098214285714286	15	2.0879742388584255	2.813810664785434	3.940915062653926	3.2527244637371977	0.29011137655602137	112	0	907	376	0.4145534729878721	0.4745762711864407	TRUE	1	1	herroepen	0.6743551587301587	-0.298134182210327	NA	NA	0.001408865191071973	0.8622329078697442	0.562864762082646	0.10837051607757996	0	0	0.10554763090875607	0.847800733875754	0.5288334641514414	0.1042605275553181	Cirrostratus	No-AC	Mixed	0.574468085106383	de/det	3	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.14007637	1036	0.065308325	387	28074105	0.6853142072764582	0.6740290539858935	81	31	7	0.7562020047619048	0.740606369057971	0.8327562575412767	0.8271319551114102	0.7717959959733333	0.7776202220702179	0.8121945923926498	235	0.32984832868176484	0.4764705882352941	0.7232142857142857
herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	1	0	0	0	0.11092396003641891	0.5071917776632215	0.23365330750122784	5	9.423076923076923	13	2.3008359684788817	1.8071191998788292	2.870206489202732	2.3063297873609754	0.33245178703626665	26	0.9230769230769231	245	120	0.4897959183673469	0.11016949152542373	FALSE	0.20967741935483872	0.5887096774193549	herroepen	0.8162393162393162	0.6065065805328443	0.9476495726495726	0.6065065805328443	0.039173245760118824	0.7351046725191646	0.29208493661475043	0.1283106272363467	0	0	0.2031172364462479	0.847800733875754	0.5165083796047121	0.09931259519265251	Cumulus	No-AC	Mixed	0.761904761904762	verklaring/noun	3	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	3.91425	65	4.413351	43	40264	-0	0.6740290539858935	16	13.5	4	0.7547624683333334	0.7451454463309353	0.8035297457058824	0.8237774221819576	0.7308141474789916	0.7275721762445414	0.7864088825779454	45	0.3097752756274924	1	0.6153846153846154
herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	2	0	0	0	0.0843341413287898	0.34743828368828233	0.1810678564785033	5	8.835616438356164	14	2.0481271840264825	1.503983768903324	2.853474789903333	2.09695549530529	0.3282280360785774	73	0.9863013698630136	645	238	0.3689922480620155	0.3093220338983051	FALSE	0.5887096774193549	0.5887096774193549	herroepen	0.8242009132420092	-0.09905319042491598	0.9790715372907154	-0.06409158008943187	0.015149178156213527	0.6598084455678503	0.3376779832289831	0.12587607236299897	0	0	0.12921919593382725	0.8455332921326613	0.5113521407126269	0.10688602607470028	Stratocumulus	No-AC	Mixed	0.5544554455445544	beslissing/noun	3	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	3.9623656	101	4.446886	66	59799	0.5079053640494121	0.6740290539858935	56	28	5	0.694117621	0.7444629973170731	0.8118860438026096	0.8248653603545368	0.7519083257383966	0.7169968138735818	0.791028825647663	164	0.435848490405495	1	0.3835616438356164
herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	3	0	0	0	0.1742805626317615	0.25138806016157456	0.2096473711853353	5	8.666666666666666	11	1.7320508075688772	1.5416859039419022	2.0411706524248787	1.738089062930644	0.1684940364617975	9	1	78	52	0.6666666666666666	0.038135593220338986	FALSE	0.07258064516129033	0.5887096774193549	herroepen	0.6450617283950617	0.6345042730605953	0.7839506172839505	0.6462396948205481	0.038363478875648616	0.25138806016157456	0.13211314826225656	0.051468094935591596	0	0	0.1399455832162828	0.7676238230877344	0.45172119423201945	0.1206540978042558	Cirrus	No-AC	Mixed	0.9473684210526316	besluit/noun	3	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	3.720364	40	4.340781	30	30272	-0	0.6740290539858935	9	9	1	NA	0.672992291081081	0.7885287235294117	0.8143213638217214	0.7096930774000001	0.7085478145588235	0.7771894019818182	9	0.9473684210526316	0.9	1
herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	4	0	0	0	0.29836824087352587	0.5091450718611659	0.3967597131179945	5	8.9375	12	1.8427786989579984	2.515650565017242	2.801767833404602	2.6482894826038414	0.09268395121322175	16	1	143	82	0.5734265734265734	0.06779661016949153	FALSE	0.12903225806451613	0.5887096774193549	herroepen	0.3958333333333333	0.04794393797558931	0.8940972222222222	0.09985056207995606	0.047840931450786606	0.7203965229174463	0.40665369825107234	0.13324265427224097	0	0	0.10554763090875607	0.7890841190067647	0.5051039726943706	0.09700955197639703	Cirrus	No-AC	Mixed	0.3157894736842105	kan/verb	3	herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.49685645	104	0.82321113	58	1969534	0.6210863745552451	0.6740290539858935	11	10	3	0.7437060533333333	0.7577103345794393	0.7940845896838302	0.8216826574204821	0.770173139382716	0.7429378483211678	0.7810655501502202	27	0.21413412563667233	0.2727272727272727	0.375
herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0	0	1	0.015267175572519083	0.19395204318134562	0.6165458539729156	0.31221157306982655	1	5.015267175572519	10	1.6547587917389488	2.8177553718331785	3.932220538236433	3.3062866328709344	0.2743402590883071	131	0	657	277	0.4216133942161339	0.5550847457627118	TRUE	1	1	herroepen	0.6891433418150975	-0.4751028719614895	NA	NA	0	0.918795826119681	0.4369946590342753	0.11162394283061118	2	1.1743981209630065e-4	0.07243486849332226	0.9017070033591014	0.41346912512000794	0.1054204502409175	Cirrostratus	No-AC	Mixed	0.4454976303317536	de/det	8	herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.14007637	1036	0.065308325	387	28074105	0.674825110223666	0.6740290539858935	47	11	19	0.726615566374269	0.7366205662068965	0.8059298285056653	0.8005179808118171	0.7639035174545454	0.7685777096880131	0.7872347846542129	262	0.16043258779233566	0.5875	0.35877862595419846
herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	1	0	0	0	0.23739314042623527	0.4859245716219327	0.2879672795320311	2	4.235294117647059	6	1.251469724199605	2.370101093604359	2.857907451679412	2.6435210595310674	0.16509844456779638	17	0.8235294117647058	72	34	0.4722222222222222	0.07203389830508475	FALSE	0.1619047619047619	0.3047619047619048	herroepen	0.6895424836601307	0.09567298277705477	0.9183006535947712	0.09567298277705477	0.02794024664254724	0.5370623748698848	0.2851143892338825	0.08801394109470766	0	0	0.1366548835527479	0.8500338285900142	0.45803041300858705	0.10216305822133198	Cirrus	No-AC	Mixed	0.39999999999999997	kan/verb	8	herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.49685645	104	0.82321113	58	1969534	0.605797499372304	0.6740290539858935	16	10.5	2	0.7159214	0.7537327762666667	0.750480060338681	0.8121832021087471	0.6768126424242424	0.6404825027692308	0.7308738648148148	21	0.3138099339649727	0.3888888888888889	0.4117647058823529
herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	2	0	0	0	0.15021119672884764	0.32424673867715614	0.2196362752945594	3	5.913043478260869	10	2.065144579536104	2.2298818684094117	2.8873180608872753	2.5206015951335607	0.23389833221513087	23	0.8260869565217391	136	69	0.5073529411764706	0.09745762711864407	FALSE	0.21904761904761905	0.3047619047619048	herroepen	0.6678743961352657	0.5352222302391785	0.9335748792270532	0.5352222302391785	0.08990997197431638	0.5495002293278124	0.26194792259818744	0.0886772048219011	0	0	0.0862710286659617	0.8437881427673399	0.4100523753279166	0.09472896897781177	Cirrus	No-AC	Mixed	0.75	verklaring/noun	8	herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	3.91425	65	4.413351	43	40264	-0	0.6740290539858935	15	6.5	6	0.6709123033333333	0.7349033961860465	0.7793070000852514	0.7984838640686215	0.7115698945588235	0.7069129796694215	0.7576446122599482	47	0.35563075344181333	0.8823529411764706	0.6521739130434783
herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	3	0	0	0	0.22350707806264603	0.2813502992410757	0.2572462167747199	4	5.125	7	1.1259916264596033	2.5324145277984536	2.859303517638679	2.656187998343761	0.11626114809544397	8	0.875	41	22	0.5365853658536586	0.03389830508474576	FALSE	0.0761904761904762	0.3047619047619048	herroepen	0.40625	0.6646560600418625	0.8576388888888888	0.6646560600418625	0.14920639156319182	0.2813502992410757	0.2204640259335215	0.030210100408823375	0	0	0.11296153306018453	0.7358665537199395	0.41791494204052765	0.09405461459462004	Cirrus	No-AC	Mixed	0.5333333333333333	om/comp	8	herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.52778524	86	0.35314655	29	1570989	0.37677016125643675	0.6740290539858935	8	8	1	NA	0.7411061592105262	0.7649280593506493	0.7927894162965669	0.7141274928571428	0.6220585560606061	0.7476246435540069	8	0.5333333333333333	0.36363636363636365	1
herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	4	0	1	0.0625	0.14140866193285961	0.2840153382421674	0.19936972768211342	3	5.9375	9	1.5644745588092157	2.321475759289675	2.77724344551663	2.5358904752876046	0.14349101258311633	32	1	190	86	0.45263157894736844	0.13559322033898305	FALSE	0.3047619047619048	0.3047619047619048	herroepen	0.7803819444444444	0.3693423343203986	0.9401041666666666	0.3704328927287752	4.440892098500626e-16	0.49020556451681974	0.2528079059226999	0.07692967627983782	2	0.0020161290322580645	0.10875434119058647	0.9017070033591014	0.39811396361731816	0.10403405481956135	Stratocumulus	No-AC	Mixed	0.6666666666666666	uitspraak/noun	8	herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	3.6529663	65	4.273897	49	52975	0.6754645824509031	0.6740290539858935	16	11	6	0.7330287046666667	0.742519380974359	0.7503903414500684	0.7877033007387595	0.6697745383529412	0.6511618287356321	0.7323953044080496	69	0.33275462962962965	1	0.5
herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	5	0	0	0	0.1360703330857873	0.26882933078156657	0.1748223199866608	3	5.4	8	1.4142135623730951	2.003235384026168	2.793248172467259	2.319274666785593	0.21774639897158804	25	1	135	60	0.4444444444444444	0.1059322033898305	FALSE	0.23809523809523808	0.3047619047619048	herroepen	0.7511111111111111	0.5880120370159734	0.9422222222222222	0.5880120370159734	0.06369559415683435	0.36811393983053475	0.1980969782724414	0.055944051305364506	0	0	0.07243486849332226	0.8473332799985096	0.39575832813209993	0.09874890668106806	Cumulus	No-AC	Mixed	0.888888888888889	beslissing/noun	8	herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	3.9623656	101	4.446886	66	59799	-0	0.6740290539858935	24	19.5	2	0.6035595	0.7289576036619718	0.7811560870847458	0.7989957170454651	0.7176702222033898	0.7155961603603603	0.7636109548010044	39	0.5873015873015873	0.8275862068965517	0.96
herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0	0	1	0.1348314606741573	0.38862249020198447	0.8201013439134821	0.5538656442431833	1	1.7078651685393258	4	0.8146701394793762	2.7039785403712138	3.9879316464698253	3.181089384798056	0.29929212885528317	89	0	152	108	0.7105263157894737	0.43414634146341463	TRUE	1	1	herroepen	0.6076779026217228	-0.23252119469467358	NA	NA	0	0.9978940546051707	0.7207556600832807	0.14560586346550258	12	0.0015321756894790602	0.1486572723039271	0.9905232191381889	0.6701645816706892	0.13691981932511157	Cirrostratus	No-AC	Cirrus-Stratocumulus-Altocumulus	0.12371134020618557	nooit/adv	7	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	1.1537411	24	1.8291762	19	235945	0.6701833285343837	0.6801340612941464	6	1	58	0.8048504000241984	0.7572771903025937	0.8058691066337833	0.7987921450156423	0.8056371536448598	0.7720705181506848	0.8006100570665273	97	0.03547357011307013	0.75	0.06741573033707865
herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	1	0	1	0.09090909090909091	0.26058561968746563	0.6247760771625368	0.3801996890241305	1	2.227272727272727	3	0.7516216235148274	2.2169239747234557	2.699573800895116	2.4227271012872205	0.12567611762876313	22	1	49	19	0.3877551020408163	0.1073170731707317	FALSE	0.1896551724137931	0.3620689655172414	herroepen	0.5845959595959596	0.04269042041375068	0.861111111111111	0.05201200877837903	0	0.8173596612422949	0.44433902689283944	0.1812908538914013	2	0.004329004329004329	0.15065879963412665	0.9905232191381889	0.7037651887879589	0.13333682994654297	Cirrus	No-AC	Cirrus-Stratocumulus-Altocumulus	0.6086956521739131	laat/adj	7	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	1.6713879	89	2.2040994	61	520541	0.625491359725573	0.6801340612941464	14	4	5	0.7192726229999999	0.7937214593333334	0.7576267025146198	0.8272921511075748	0.7988179283333333	0.7911304688571429	0.7470820782312925	29	0.3041631145211708	0.5833333333333334	0.6363636363636364
herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	2	0	2	0.4444444444444444	0.13957018771235952	0.5045618085497794	0.22389397184669826	1	2.611111111111111	5	0.9785276387866012	1.9121683156189884	2.7039785403712138	2.155774586060963	0.2772856914128119	18	0.9444444444444444	47	21	0.44680851063829785	0.08780487804878048	FALSE	0.15517241379310345	0.3620689655172414	herroepen	0.7191358024691358	0.09745286453378121	0.816358024691358	0.09745286453378121	0	0.6264028606355495	0.26301552836449216	0.14522313360643127	8	0.026143790849673203	0.2006701301886883	0.9408179883185379	0.6246517712883484	0.12177294810095995	Stratocumulus	No-AC	Cirrus-Stratocumulus-Altocumulus	0.8750000000000001	verklaring/noun	7	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	3.91425	65	4.413351	43	40264	-0	0.6801340612941464	14	3	5	0.7277985570000001	0.73090861109375	0.7750841293809524	0.8070230855852341	0.679788477	0.681903226060606	0.7392715238510639	27	0.36696687370600417	1	0.7777777777777778
herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	3	0	2	0.23529411764705882	0.09777482091541523	0.542307167402075	0.2388989919365244	1	2.2058823529411766	4	0.9779202348554561	1.878170650810608	2.868367800384899	2.2735796867658906	0.2882682582323632	34	0.8823529411764706	75	38	0.5066666666666667	0.16585365853658537	FALSE	0.29310344827586204	0.3620689655172414	herroepen	0.7924836601307189	0.4644310952278413	0.9264705882352942	0.521663357999559	0	0.7178895116094606	0.3368021662914447	0.1445071278854353	8	0.0071301247771836	0.1486572723039271	0.9865956941314041	0.6248079530360983	0.14921397200346667	Stratocumulus	No-AC	Cirrus-Stratocumulus-Altocumulus	0.6399999999999999	uitspraak/noun	7	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	3.6529663	65	4.273897	49	52975	0.6914160776171183	0.6801340612941464	16	3	9	0.4943340127777777	0.7105022506666666	0.724846634509246	0.7840250292950165	0.6019520156756757	0.5542108901694915	0.6855807002810811	36	0.1896049278505419	1	0.47058823529411764
herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	4	0	11	3.2857142857142856	0	0.6117175210927612	0.14001588874582574	1	1.7142857142857142	3	0.7083376033211464	0	2.8585851164107603	1.375080091057129	0.9718696386447132	42	0.8809523809523809	72	32	0.4444444444444444	0.2048780487804878	FALSE	0.3620689655172414	0.3620689655172414	herroepen	0.7579365079365079	0.3902154640105578	0.9332010582010581	0.5391597970910835	0	0.856732462450333	0.28662634465813885	0.2005801645149752	138	0.08013937282229965	0.17455367412796086	0.9893114702277518	0.6356819053906608	0.14050865208370164	Stratocumulus	AC	Cirrus-Stratocumulus-Altocumulus	0.7647058823529412	beslissing/noun	7	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	3.9623656	101	4.446886	66	59799	0.19144408195771734	0.6801340612941464	26	1	8	0.6903535957142858	0.759067755625	0.7818846903225807	0.7928658439223615	0.671670245483871	0.596532802173913	0.7279977872401433	42	0.18013928615843802	1	0.6190476190476191
herstellen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	0	0	0	0	0.2728114151013167	0.8078223963346955	0.44208185133249617	1	6.723270440251572	13	2.3463193629558297	2.4972079858423037	3.706022478669407	2.968666579289512	0.2957675194356844	159	0	1069	374	0.3498596819457437	0.6652719665271967	TRUE	1	1	herstellen	0.8967505241090147	-0.3000226998355588	NA	NA	0.013484996233502744	0.9764708883537352	0.6191435528311913	0.12080173097225046	0	0	0.11010110806412499	0.9682935531316526	0.6427856139278675	0.13519990598803008	Cirrostratus	No-AC	Cumulus-Stratocumulus	0.6773162939297125	de/det	1	herstellen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.22375865	38259	0.17021202	14650	28074105	1.636061026347194	1.5483851434988434	106	33	13	0.7636332047435898	0.7786014152147239	0.8525003518490057	0.8496352590926473	0.7810077047184987	0.747117549615784	0.824140980153585	456	0.2975625023485169	0.6883116883116883	0.6666666666666666
