token_id	lemma	confidence	original_sense	agree_fct	NOTA	majority
herken/verb/algemeen_dagblad_20010728_161/164	herkennen	4	herkennen_4	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20010728_161/164	herkennen	5	herkennen_4	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20011227_12/170	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/algemeen_dagblad_20011227_12/170	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/algemeen_dagblad_20011227_12/170	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020119_106/421	herkennen	4	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020119_106/421	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020119_106/421	herkennen	4	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020125_117/801	herkennen	2	herkennen_1	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20020125_117/801	herkennen	2	herkennen_1	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20020125_117/801	herkennen	4	herkennen_3	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20020219_145/379	herkennen	3	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020219_145/379	herkennen	3	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020219_145/379	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020420_189/914	herkennen	4	herkennen_2	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20020420_189/914	herkennen	3	herkennen_2	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20020420_189/914	herkennen	4	herkennen_3	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20020713_94/196	herkennen	4	herkennen_2	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020713_94/196	herkennen	4	herkennen_2	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020713_94/196	herkennen	4	herkennen_2	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020828_47/3	herkennen	3	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020828_47/3	herkennen	3	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020828_47/3	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20040213_97/426	herkennen	1	herkennen_1	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20040213_97/426	herkennen	2	herkennen_1	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20040213_97/426	herkennen	3	herkennen_3	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20040304_115/4	herkennen	3	herkennen_1	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20040304_115/4	herkennen	1	herkennen_1	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20040304_115/4	herkennen	5	herkennen_2	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20040318_04/253	herkennen	2	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20040318_04/253	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20040318_04/253	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20040419_23/228	herkennen	4	herkennen_2	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20040419_23/228	herkennen	4	herkennen_2	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20040419_23/228	herkennen	4	herkennen_3	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20040517_16/68	herkennen	1	herkennen_1	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20040517_16/68	herkennen	4	herkennen_3	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20040517_16/68	herkennen	3	herkennen_3	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20041127_40/72	herkennen	1	herkennen_2	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20041127_40/72	herkennen	1	herkennen_1	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20041127_40/72	herkennen	4	herkennen_2	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20041207_46/500	herkennen	4	herkennen_2	full	Sense	Agrees
herken/verb/algemeen_dagblad_20041207_46/500	herkennen	5	herkennen_2	full	Sense	Agrees
herken/verb/algemeen_dagblad_20041207_46/500	herkennen	4	herkennen_2	full	Sense	Agrees
herken/verb/parool_19990107_105/248	herkennen	3	herkennen_3	full	Sense	Agrees
herken/verb/parool_19990107_105/248	herkennen	4	herkennen_3	full	Sense	Agrees
herken/verb/parool_19990107_105/248	herkennen	4	herkennen_3	full	Sense	Agrees
herken/verb/parool_19990528_8/146	herkennen	2	herkennen_1	full	Sense	Agrees
herken/verb/parool_19990528_8/146	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/parool_19990528_8/146	herkennen	4	herkennen_1	full	Sense	Agrees
herken/verb/parool_20000205_20/749	herkennen	4	herkennen_3	full	Sense	Agrees
herken/verb/parool_20000205_20/749	herkennen	4	herkennen_3	full	Sense	Agrees
herken/verb/parool_20000205_20/749	herkennen	4	herkennen_3	full	Sense	Agrees
herken/verb/parool_20000229_135/274	herkennen	4	herkennen_2	minority	Sense	Disagrees
herken/verb/parool_20000229_135/274	herkennen	2	herkennen_3	majority	Sense	Agrees
herken/verb/parool_20000229_135/274	herkennen	3	herkennen_3	majority	Sense	Agrees
herken/verb/parool_20010403_70/736	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/parool_20010403_70/736	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/parool_20010403_70/736	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/parool_20011221_74/128	herkennen	3	herkennen_1	minority	Sense	Disagrees
herken/verb/parool_20011221_74/128	herkennen	4	herkennen_3	majority	Sense	Agrees
herken/verb/parool_20011221_74/128	herkennen	4	herkennen_3	majority	Sense	Agrees
herken/verb/parool_20020309_140/973	herkennen	2	herkennen_3	majority	Sense	Agrees
herken/verb/parool_20020309_140/973	herkennen	5	herkennen_3	majority	Sense	Agrees
herken/verb/parool_20020309_140/973	herkennen	4	herkennen_1	minority	Sense	Disagrees
herken/verb/parool_20020430_39/529	herkennen	3	herkennen_1	full	Sense	Agrees
herken/verb/parool_20020430_39/529	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/parool_20020430_39/529	herkennen	4	herkennen_1	full	Sense	Agrees
herken/verb/parool_20021017_105/464	herkennen	4	herkennen_1	full	Sense	Agrees
herken/verb/parool_20021017_105/464	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/parool_20021017_105/464	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/parool_20040128_16/90	herkennen	2	herkennen_2	majority	Sense	Agrees
herken/verb/parool_20040128_16/90	herkennen	4	herkennen_1	minority	Sense	Disagrees
herken/verb/parool_20040128_16/90	herkennen	4	herkennen_2	majority	Sense	Agrees
herken/verb/parool_20040202_13/182	herkennen	2	herkennen_1	full	Sense	Agrees
herken/verb/parool_20040202_13/182	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/parool_20040202_13/182	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_19990618_106/1514	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/algemeen_dagblad_19990618_106/1514	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/algemeen_dagblad_19990618_106/1514	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/algemeen_dagblad_19991012_13/304	herkennen	4	herkennen_1	majority	Sense	Agrees
herken/verb/algemeen_dagblad_19991012_13/304	herkennen	5	herkennen_1	majority	Sense	Agrees
herken/verb/algemeen_dagblad_19991012_13/304	herkennen	3	herkennen_3	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20000607_24/543	herkennen	4	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20000607_24/543	herkennen	3	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20000607_24/543	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20001018_99/832	herkennen	3	herkennen_1	none	Sense	Disagrees
herken/verb/algemeen_dagblad_20001018_99/832	herkennen	5	herkennen_2	none	Sense	Disagrees
herken/verb/algemeen_dagblad_20001018_99/832	herkennen	2	herkennen_4	none	Sense	Disagrees
herken/verb/algemeen_dagblad_20001229_62/852	herkennen	4	herkennen_2	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20001229_62/852	herkennen	2	herkennen_3	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20001229_62/852	herkennen	2	herkennen_3	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20010113_208/162	herkennen	2	herkennen_2	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20010113_208/162	herkennen	4	herkennen_2	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20010113_208/162	herkennen	1	herkennen_1	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20010618_136/536	herkennen	4	herkennen_2	full	Sense	Agrees
herken/verb/algemeen_dagblad_20010618_136/536	herkennen	5	herkennen_2	full	Sense	Agrees
herken/verb/algemeen_dagblad_20010618_136/536	herkennen	3	herkennen_2	full	Sense	Agrees
herken/verb/algemeen_dagblad_20011010_122/137	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/algemeen_dagblad_20011010_122/137	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/algemeen_dagblad_20011010_122/137	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/algemeen_dagblad_20011124_92/1215	herkennen	4	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20011124_92/1215	herkennen	3	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20011124_92/1215	herkennen	4	herkennen_1	full	Sense	Agrees
herken/verb/algemeen_dagblad_20020330_45/461	herkennen	3	herkennen_2	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20020330_45/461	herkennen	4	herkennen_2	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20020330_45/461	herkennen	2	herkennen_1	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20020601_190/298	herkennen	3	herkennen_1	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20020601_190/298	herkennen	5	herkennen_2	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20020601_190/298	herkennen	4	herkennen_2	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20020629_115/65	herkennen	4	herkennen_1	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20020629_115/65	herkennen	4	herkennen_2	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20020629_115/65	herkennen	3	herkennen_1	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20030628_230/101	herkennen	3	herkennen_1	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20030628_230/101	herkennen	5	herkennen_3	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20030628_230/101	herkennen	5	herkennen_3	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20030906_106/128	herkennen	3	herkennen_3	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20030906_106/128	herkennen	0	herkennen_3	majority	Sense	Agrees
herken/verb/algemeen_dagblad_20030906_106/128	herkennen	2	herkennen_2	minority	Sense	Disagrees
herken/verb/algemeen_dagblad_20041130_58/113	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/algemeen_dagblad_20041130_58/113	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/algemeen_dagblad_20041130_58/113	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_19990322_01_53/880	herkennen	5	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_19990322_01_53/880	herkennen	3	geen	minority	None of the above	Disagrees
herken/verb/de_morgen_19990322_01_53/880	herkennen	3	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_19990622_01_79/1263	herkennen	4	herkennen_1	full	Sense	Agrees
herken/verb/de_morgen_19990622_01_79/1263	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/de_morgen_19990622_01_79/1263	herkennen	4	herkennen_1	full	Sense	Agrees
herken/verb/de_morgen_19991120_01_49/1031	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_19991120_01_49/1031	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_19991120_01_49/1031	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20000708_01_114/652	herkennen	4	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20000708_01_114/652	herkennen	5	herkennen_4	minority	Sense	Disagrees
herken/verb/de_morgen_20000708_01_114/652	herkennen	4	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20000826_01_107/2560	herkennen	5	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20000826_01_107/2560	herkennen	5	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20000826_01_107/2560	herkennen	4	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20000916_01_12/332	herkennen	3	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20000916_01_12/332	herkennen	5	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20000916_01_12/332	herkennen	5	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20001004_01_9/703	herkennen	5	herkennen_2	majority	Sense	Agrees
herken/verb/de_morgen_20001004_01_9/703	herkennen	5	herkennen_2	majority	Sense	Agrees
herken/verb/de_morgen_20001004_01_9/703	herkennen	3	herkennen_1	minority	Sense	Disagrees
herken/verb/de_morgen_20001018_01_46/537	herkennen	3	herkennen_2	none	Sense	Disagrees
herken/verb/de_morgen_20001018_01_46/537	herkennen	1	herkennen_4	none	Sense	Disagrees
herken/verb/de_morgen_20001018_01_46/537	herkennen	2	herkennen_1	none	Sense	Disagrees
herken/verb/de_morgen_20010322_01_168/521	herkennen	3	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20010322_01_168/521	herkennen	1	herkennen_2	minority	Sense	Disagrees
herken/verb/de_morgen_20010322_01_168/521	herkennen	3	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20010829_01_82/608	herkennen	5	herkennen_2	majority	Sense	Agrees
herken/verb/de_morgen_20010829_01_82/608	herkennen	5	herkennen_2	majority	Sense	Agrees
herken/verb/de_morgen_20010829_01_82/608	herkennen	3	herkennen_3	minority	Sense	Disagrees
herken/verb/de_morgen_20010915_01_139/1411	herkennen	4	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_20010915_01_139/1411	herkennen	5	herkennen_2	minority	Sense	Disagrees
herken/verb/de_morgen_20010915_01_139/1411	herkennen	2	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_20010928_01_24/766	herkennen	3	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_20010928_01_24/766	herkennen	4	herkennen_2	minority	Sense	Disagrees
herken/verb/de_morgen_20010928_01_24/766	herkennen	2	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_20011109_01_20/1241	herkennen	4	herkennen_2	minority	Sense	Disagrees
herken/verb/de_morgen_20011109_01_20/1241	herkennen	5	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_20011109_01_20/1241	herkennen	5	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_20020427_01_124/118	herkennen	4	herkennen_2	minority	Sense	Disagrees
herken/verb/de_morgen_20020427_01_124/118	herkennen	5	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20020427_01_124/118	herkennen	4	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20020612_01_16/2277	herkennen	4	herkennen_2	majority	Sense	Agrees
herken/verb/de_morgen_20020612_01_16/2277	herkennen	4	geen	minority	None of the above	Disagrees
herken/verb/de_morgen_20020612_01_16/2277	herkennen	3	herkennen_2	majority	Sense	Agrees
herken/verb/de_morgen_20020914_01_22/279	herkennen	3	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20020914_01_22/279	herkennen	5	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20020914_01_22/279	herkennen	1	herkennen_2	minority	Sense	Disagrees
herken/verb/de_morgen_20030502_01_21/97	herkennen	4	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_20030502_01_21/97	herkennen	2	herkennen_2	minority	Sense	Disagrees
herken/verb/de_morgen_20030502_01_21/97	herkennen	2	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_20030507_01_21/4564	herkennen	4	herkennen_1	full	Sense	Agrees
herken/verb/de_morgen_20030507_01_21/4564	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/de_morgen_20030507_01_21/4564	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/de_morgen_20030901_01_9/620	herkennen	3	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20030901_01_9/620	herkennen	2	herkennen_2	minority	Sense	Disagrees
herken/verb/de_morgen_20030901_01_9/620	herkennen	3	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20030917_01_16/905	herkennen	4	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20030917_01_16/905	herkennen	3	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20030917_01_16/905	herkennen	2	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20031117_01_91/452	herkennen	1	herkennen_1	full	Sense	Agrees
herken/verb/de_morgen_20031117_01_91/452	herkennen	1	herkennen_1	full	Sense	Agrees
herken/verb/de_morgen_20031117_01_91/452	herkennen	3	herkennen_1	full	Sense	Agrees
herken/verb/de_morgen_20040615_01_5/69	herkennen	4	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20040615_01_5/69	herkennen	5	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20040615_01_5/69	herkennen	3	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20040702_01_51/248	herkennen	1	geen	majority	None of the above	Agrees
herken/verb/de_morgen_20040702_01_51/248	herkennen	0	geen	majority	None of the above	Agrees
herken/verb/de_morgen_20040702_01_51/248	herkennen	2	herkennen_1	minority	Sense	Disagrees
herken/verb/de_morgen_20041104_01_11/140	herkennen	4	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20041104_01_11/140	herkennen	5	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20041104_01_11/140	herkennen	3	herkennen_2	full	Sense	Agrees
herken/verb/de_morgen_20041127_01_204/3552	herkennen	4	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_20041127_01_204/3552	herkennen	3	herkennen_2	minority	Sense	Disagrees
herken/verb/de_morgen_20041127_01_204/3552	herkennen	2	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_19990122_01_51/381	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_19990122_01_51/381	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_19990122_01_51/381	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_19990210_01_85/551	herkennen	0	geen	none	None of the above	Disagrees
herken/verb/de_morgen_19990210_01_85/551	herkennen	3	herkennen_1	none	Sense	Disagrees
herken/verb/de_morgen_19990210_01_85/551	herkennen	5	herkennen_2	none	Sense	Disagrees
herken/verb/de_morgen_20000111_01_19/908	herkennen	5	herkennen_2	none	Sense	Disagrees
herken/verb/de_morgen_20000111_01_19/908	herkennen	0	herkennen_1	none	Sense	Disagrees
herken/verb/de_morgen_20000111_01_19/908	herkennen	4	herkennen_3	none	Sense	Disagrees
herken/verb/de_morgen_20000616_01_57/958	herkennen	5	herkennen_2	minority	Sense	Disagrees
herken/verb/de_morgen_20000616_01_57/958	herkennen	3	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20000616_01_57/958	herkennen	5	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20000929_01_77/437	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20000929_01_77/437	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20000929_01_77/437	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20001209_01_165/558	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20001209_01_165/558	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20001209_01_165/558	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20010921_01_17/1181	herkennen	4	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_20010921_01_17/1181	herkennen	3	herkennen_2	minority	Sense	Disagrees
herken/verb/de_morgen_20010921_01_17/1181	herkennen	5	herkennen_3	majority	Sense	Agrees
herken/verb/de_morgen_20011122_01_40/1743	herkennen	4	geen	minority	None of the above	Disagrees
herken/verb/de_morgen_20011122_01_40/1743	herkennen	3	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20011122_01_40/1743	herkennen	5	herkennen_1	majority	Sense	Agrees
herken/verb/de_morgen_20020313_01_29/264	herkennen	4	herkennen_4	minority	Sense	Disagrees
herken/verb/de_morgen_20020313_01_29/264	herkennen	3	herkennen_2	majority	Sense	Agrees
herken/verb/de_morgen_20020313_01_29/264	herkennen	5	herkennen_2	majority	Sense	Agrees
herken/verb/de_morgen_20021009_01_16/1088	herkennen	5	herkennen_2	majority	Sense	Agrees
herken/verb/de_morgen_20021009_01_16/1088	herkennen	3	herkennen_1	minority	Sense	Disagrees
herken/verb/de_morgen_20021009_01_16/1088	herkennen	4	herkennen_2	majority	Sense	Agrees
herken/verb/de_morgen_20030305_01_22/265	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20030305_01_22/265	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20030305_01_22/265	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20040212_01_11/3648	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20040212_01_11/3648	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20040212_01_11/3648	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20041208_01_22/666	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20041208_01_22/666	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/de_morgen_20041208_01_22/666	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_19990215_01_73/366	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_19990215_01_73/366	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_19990215_01_73/366	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_19990927_01_84/713	herkennen	0	geen	none	None of the above	Disagrees
herken/verb/de_standaard_19990927_01_84/713	herkennen	1	herkennen_1	none	Sense	Disagrees
herken/verb/de_standaard_19990927_01_84/713	herkennen	5	herkennen_2	none	Sense	Disagrees
herken/verb/de_standaard_19991001_01_65/326	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/de_standaard_19991001_01_65/326	herkennen	2	herkennen_1	full	Sense	Agrees
herken/verb/de_standaard_19991001_01_65/326	herkennen	5	herkennen_1	full	Sense	Agrees
herken/verb/de_standaard_19991016_01_33/196	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_19991016_01_33/196	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_19991016_01_33/196	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_19991106_01_78/75	herkennen	5	herkennen_3	full	Sense	Agrees
herken/verb/de_standaard_19991106_01_78/75	herkennen	4	herkennen_3	full	Sense	Agrees
herken/verb/de_standaard_19991106_01_78/75	herkennen	5	herkennen_3	full	Sense	Agrees
herken/verb/de_standaard_20000401_01_110/222	herkennen	5	herkennen_2	minority	Sense	Disagrees
herken/verb/de_standaard_20000401_01_110/222	herkennen	1	herkennen_1	majority	Sense	Agrees
herken/verb/de_standaard_20000401_01_110/222	herkennen	4	herkennen_1	majority	Sense	Agrees
herken/verb/de_standaard_20000713_01_21/347	herkennen	3	herkennen_1	majority	Sense	Agrees
herken/verb/de_standaard_20000713_01_21/347	herkennen	1	herkennen_1	majority	Sense	Agrees
herken/verb/de_standaard_20000713_01_21/347	herkennen	5	herkennen_2	minority	Sense	Disagrees
herken/verb/de_standaard_20000802_01_38/1230	herkennen	3	herkennen_1	full	Sense	Agrees
herken/verb/de_standaard_20000802_01_38/1230	herkennen	3	herkennen_1	full	Sense	Agrees
herken/verb/de_standaard_20000802_01_38/1230	herkennen	4	herkennen_1	full	Sense	Agrees
herken/verb/de_standaard_20000916_01_114/3512	herkennen	1	herkennen_1	majority	Sense	Agrees
herken/verb/de_standaard_20000916_01_114/3512	herkennen	4	herkennen_1	majority	Sense	Agrees
herken/verb/de_standaard_20000916_01_114/3512	herkennen	5	herkennen_2	minority	Sense	Disagrees
herken/verb/de_standaard_20001216_01_124/1416	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_20001216_01_124/1416	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_20001216_01_124/1416	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_20001218_01_107/384	herkennen	3	herkennen_3	majority	Sense	Agrees
herken/verb/de_standaard_20001218_01_107/384	herkennen	1	herkennen_1	minority	Sense	Disagrees
herken/verb/de_standaard_20001218_01_107/384	herkennen	1	herkennen_3	majority	Sense	Agrees
herken/verb/de_standaard_20010227_01_36/384	herkennen	5	herkennen_2	none	Sense	Disagrees
herken/verb/de_standaard_20010227_01_36/384	herkennen	4	herkennen_4	none	Sense	Disagrees
herken/verb/de_standaard_20010227_01_36/384	herkennen	5	herkennen_3	none	Sense	Disagrees
herken/verb/de_standaard_20011103_01_58/968	herkennen	5	herkennen_3	majority	Sense	Agrees
herken/verb/de_standaard_20011103_01_58/968	herkennen	4	herkennen_3	majority	Sense	Agrees
herken/verb/de_standaard_20011103_01_58/968	herkennen	5	herkennen_2	minority	Sense	Disagrees
herken/verb/de_standaard_20011117_01_134/87	herkennen	4	herkennen_4	majority	Sense	Agrees
herken/verb/de_standaard_20011117_01_134/87	herkennen	1	herkennen_4	majority	Sense	Agrees
herken/verb/de_standaard_20011117_01_134/87	herkennen	4	herkennen_2	minority	Sense	Disagrees
herken/verb/de_standaard_20011206_01_37/593	herkennen	1	herkennen_2	majority	Sense	Agrees
herken/verb/de_standaard_20011206_01_37/593	herkennen	2	herkennen_1	minority	Sense	Disagrees
herken/verb/de_standaard_20011206_01_37/593	herkennen	5	herkennen_2	majority	Sense	Agrees
herken/verb/de_standaard_20011227_01_65/407	herkennen	3	herkennen_2	minority	Sense	Disagrees
herken/verb/de_standaard_20011227_01_65/407	herkennen	2	herkennen_1	majority	Sense	Agrees
herken/verb/de_standaard_20011227_01_65/407	herkennen	5	herkennen_1	majority	Sense	Agrees
herken/verb/de_standaard_20020718_01_115/582	herkennen	4	herkennen_1	majority	Sense	Agrees
herken/verb/de_standaard_20020718_01_115/582	herkennen	3	herkennen_1	majority	Sense	Agrees
herken/verb/de_standaard_20020718_01_115/582	herkennen	5	herkennen_2	minority	Sense	Disagrees
herken/verb/de_standaard_20020912_01_40/1325	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_20020912_01_40/1325	herkennen	4	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_20020912_01_40/1325	herkennen	5	herkennen_4	full	Sense	Agrees
herken/verb/de_standaard_20030320_01_28/268	herkennen	5	herkennen_4	full	Sense	Agrees
